@relation trainDT

@attribute Date_Time numeric
@attribute Speed numeric
@attribute leftMeas numeric
@attribute rightMeas numeric
@attribute nomWeight numeric
@attribute Axle numeric
@attribute minMeas numeric
@attribute maxMeas numeric
@attribute maxMeasSide {Righ,Left}
@attribute diffMeas numeric
@attribute avgMeas numeric
@attribute idWithinseq numeric
@attribute cntMaxMeasSide numeric
@attribute seqId numeric
@attribute maxMeas_b0_16 numeric
@attribute maxMeas_b1_16 numeric
@attribute maxMeas_b0t_16 numeric
@attribute maxMeas_b1t_16 numeric
@attribute maxMeas_a1_16 numeric
@attribute maxMeas_a3_16 numeric
@attribute maxMeas_a5_16 numeric
@attribute maxMeas_b0_24 numeric
@attribute maxMeas_b1_24 numeric
@attribute maxMeas_b0t_24 numeric
@attribute maxMeas_b1t_24 numeric
@attribute maxMeas_a1_24 numeric
@attribute maxMeas_a3_24 numeric
@attribute maxMeas_a5_24 numeric
@attribute Unit_id {ACFX79705,CBTX742482,CP214538,CP216117,GATX209511,IBT19821,NATX302222,NDYX863352,PPRX660134,PPRX660840,PPRX660900,PPRX661165,PPRX661168,PPRX661231,PPRX661526,PPRX661611,PROX76703,SCYX131926,SHPX208088,SHPX211983,SHPX212050}
@attribute site {REDW,GUEL,LOVE,STED,POPL,TBAY,SUDB,BOLT,WHIT,GOGV,BELL,MILE}
@attribute Dir {E,S,N,W}
@attribute ttf numeric
@attribute cnt numeric
@attribute timetofail numeric
@attribute label numeric

@data
41694.95625,50,126.2,59.4,35.8,4,59.4,126.2,Left,66.8,92.8,32,32,140,-2.897059,7.52451,3.041217,6.7655,-0.611356,0.095991,0.236567,18.06,3.198769,19.061355,2.997636,-0.975964,0.10525,0.163467,PPRX661168,BOLT,S,-5,37,1,1
41694.95625,50,126.2,59.4,35.8,4,59.4,126.2,Left,66.8,92.8,33,33,140,-2.897059,7.52451,3.041217,6.7655,-0.611356,0.095991,0.236567,18.06,3.198769,19.061355,2.997636,-0.975964,0.10525,0.163467,PPRX661168,BOLT,S,-4,37,1,1
41695.41806,40.8,105.9,63.4,35.5,4,63.4,105.9,Left,42.5,84.65,34,34,140,14.769118,7.836765,16.447065,7.920175,-0.704881,0.268107,0.162265,9.548,4.707692,8.662937,4.797308,-0.75678,-0.047913,0.273595,PPRX661168,LOVE,E,-3,37,0,1
41695.41806,40.8,105.9,63.4,35.5,4,63.4,105.9,Left,42.5,84.65,35,35,140,14.769118,7.836765,16.447065,7.920175,-0.704881,0.268107,0.162265,9.548,4.707692,8.662937,4.797308,-0.75678,-0.047913,0.273595,PPRX661168,LOVE,E,-2,37,0,1
41695.86944,32,132.4,57.9,33.6,4,57.9,132.4,Left,74.5,95.15,36,36,140,14.769118,7.836765,16.447065,7.920175,-0.704881,0.268107,0.162265,9.548,4.707692,8.662937,4.797308,-0.75678,-0.047913,0.273595,PPRX661168,STED,S,-1,37,0,1
41695.86944,32,132.4,57.9,33.6,4,57.9,132.4,Left,74.5,95.15,37,37,140,14.769118,7.836765,16.447065,7.920175,-0.704881,0.268107,0.162265,9.548,4.707692,8.662937,4.797308,-0.75678,-0.047913,0.273595,PPRX661168,STED,S,0,37,0,1
41645.18819,39.2,15.2,14.1,10.3,4,14.1,15.2,Left,1.1,14.65,0,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,STED,N,-67,67,51,0
41645.18819,39.2,15.2,14.1,10.3,4,14.1,15.2,Left,1.1,14.65,1,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,STED,N,-66,67,51,0
41645.60278,52.7,14.2,15.4,9.6,4,14.2,15.4,Righ,1.2,14.8,2,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,LOVE,W,-65,67,51,0
41645.60278,52.7,14.2,15.4,9.6,4,14.2,15.4,Righ,1.2,14.8,3,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,LOVE,W,-64,67,51,0
41646.14444,41.9,16.1,14.5,9.6,4,14.5,16.1,Left,1.6,15.3,4,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,BOLT,N,-63,67,50,0
41646.14444,41.9,16.1,14.5,9.6,4,14.5,16.1,Left,1.6,15.3,5,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,BOLT,N,-62,67,50,0
41646.41944,39.9,16.1,13.3,9.3,4,13.3,16.1,Left,2.8,14.7,6,2,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,SUDB,W,-61,67,50,0
41646.41944,39.9,16.1,13.3,9.3,4,13.3,16.1,Left,2.8,14.7,7,3,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,SUDB,W,-60,67,50,0
41648.37083,45.7,20.6,18.4,10.3,4,18.4,20.6,Left,2.2,19.5,8,4,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,TBAY,W,-59,67,48,0
41648.37083,45.7,20.6,18.4,10.3,4,18.4,20.6,Left,2.2,19.5,9,5,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,TBAY,W,-58,67,48,0
41648.86667,55.2,25,25.4,10.8,4,25,25.4,Righ,0.4,25.2,10,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,POPL,W,-57,67,48,0
41648.86667,55.2,25,25.4,10.8,4,25,25.4,Righ,0.4,25.2,11,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,POPL,W,-56,67,48,0
41655.22778,43.9,42.4,41.5,35.1,4,41.5,42.4,Left,0.9,41.95,12,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,REDW,E,-55,67,41,0
41655.22778,43.9,42.4,41.5,35.1,4,41.5,42.4,Left,0.9,41.95,13,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,REDW,E,-54,67,41,0
41656.84931,39.5,43.2,44.8,34.8,4,43.2,44.8,Righ,1.6,44,14,0,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,GUEL,E,-53,67,40,0
41656.84931,39.5,43.2,44.8,34.8,4,43.2,44.8,Righ,1.6,44,15,1,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,GUEL,E,-52,67,40,0
41657.43958,42.7,42.2,43.9,34.7,4,42.2,43.9,Righ,1.7,43.05,16,2,141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661231,LOVE,E,-51,67,39,0
41657.43958,42.7,42.2,43.9,34.7,4,42.2,43.9,Righ,1.7,43.05,17,3,141,20.261029,1.170343,22.999786,0.791152,-0.580637,0.029519,0.165739,?,?,?,?,?,?,?,PPRX661231,LOVE,E,-50,67,39,0
41657.8125,31.3,39.7,44.7,33.5,4,39.7,44.7,Righ,5,42.2,18,4,141,20.261029,1.170343,22.999786,0.791152,-0.580637,0.029519,0.165739,?,?,?,?,?,?,?,PPRX661231,STED,S,-49,67,39,0
41657.8125,31.3,39.7,44.7,33.5,4,39.7,44.7,Righ,5,42.2,19,5,141,20.261029,1.170343,22.999786,0.791152,-0.580637,0.029519,0.165739,?,?,?,?,?,?,?,PPRX661231,STED,S,-48,67,39,0
41661.14861,32.4,13.6,15.8,9.6,4,13.6,15.8,Righ,2.2,14.7,20,6,141,20.261029,1.170343,22.999786,0.791152,-0.580637,0.029519,0.165739,?,?,?,?,?,?,?,PPRX661231,STED,N,-47,67,35,0
41661.14861,32.4,13.6,15.8,9.6,4,13.6,15.8,Righ,2.2,14.7,21,7,141,20.261029,1.170343,22.999786,0.791152,-0.580637,0.029519,0.165739,?,?,?,?,?,?,?,PPRX661231,STED,N,-46,67,35,0
41661.69514,47.6,17.7,16.5,10.1,4,16.5,17.7,Left,1.2,17.1,22,0,141,38.108088,-0.647304,37.36187,-0.506621,-0.673836,0.236306,0.074133,?,?,?,?,?,?,?,PPRX661231,LOVE,W,-45,67,35,0
41661.69514,47.6,17.7,16.5,10.1,4,16.5,17.7,Left,1.2,17.1,23,1,141,38.108088,-0.647304,37.36187,-0.506621,-0.673836,0.236306,0.074133,?,?,?,?,?,?,?,PPRX661231,LOVE,W,-44,67,35,0
41662.91806,52.6,29.4,27,10.9,4,27,29.4,Left,2.4,28.2,24,2,141,38.108088,-0.647304,37.36187,-0.506621,-0.673836,0.236306,0.074133,?,?,?,?,?,?,?,PPRX661231,BOLT,N,-43,67,34,0
41662.91806,52.6,29.4,27,10.9,4,27,29.4,Left,2.4,28.2,25,3,141,38.108088,-0.647304,37.36187,-0.506621,-0.673836,0.236306,0.074133,29.452,-0.123692,28.538026,-0.104114,-0.823926,0.123216,0.045119,PPRX661231,BOLT,N,-42,67,34,0
41663.44236,39.6,20.4,18.6,10,4,18.6,20.4,Left,1.8,19.5,26,4,141,47.641912,-1.93799,47.345037,-1.945728,-0.422211,0.253633,0.131887,29.452,-0.123692,28.538026,-0.104114,-0.823926,0.123216,0.045119,PPRX661231,SUDB,W,-41,67,33,0
41663.44236,39.6,20.4,18.6,10,4,18.6,20.4,Left,1.8,19.5,27,5,141,47.641912,-1.93799,47.345037,-1.945728,-0.422211,0.253633,0.131887,29.452,-0.123692,28.538026,-0.104114,-0.823926,0.123216,0.045119,PPRX661231,SUDB,W,-40,67,33,0
41665.40208,43.9,18.8,17.2,10,4,17.2,18.8,Left,1.6,18,28,6,141,47.641912,-1.93799,47.345037,-1.945728,-0.422211,0.253633,0.131887,29.452,-0.123692,28.538026,-0.104114,-0.823926,0.123216,0.045119,PPRX661231,TBAY,W,-39,67,31,0
41665.40208,43.9,18.8,17.2,10,4,17.2,18.8,Left,1.6,18,29,7,141,47.641912,-1.93799,47.345037,-1.945728,-0.422211,0.253633,0.131887,29.452,-0.123692,28.538026,-0.104114,-0.823926,0.123216,0.045119,PPRX661231,TBAY,W,-38,67,31,0
41666.75486,38.2,18,16.5,10.7,4,16.5,18,Left,1.5,17.25,30,8,141,28.905882,-0.111765,27.339424,0.058656,-0.471744,0.205085,0.028818,35.077,-0.347462,33.18929,-0.178438,-0.582026,0.110542,0.069037,PPRX661231,POPL,W,-37,67,30,0
41666.75486,38.2,18,16.5,10.7,4,16.5,18,Left,1.5,17.25,31,9,141,28.905882,-0.111765,27.339424,0.058656,-0.471744,0.205085,0.028818,35.077,-0.347462,33.18929,-0.178438,-0.582026,0.110542,0.069037,PPRX661231,POPL,W,-36,67,30,0
41669.90764,49.9,50.4,48.7,35.7,4,48.7,50.4,Left,1.7,49.55,32,10,141,28.905882,-0.111765,27.339424,0.058656,-0.471744,0.205085,0.028818,35.077,-0.347462,33.18929,-0.178438,-0.582026,0.110542,0.069037,PPRX661231,POPL,E,-35,67,27,0
41669.90764,49.9,50.4,48.7,35.7,4,48.7,50.4,Left,1.7,49.55,33,11,141,28.905882,-0.111765,27.339424,0.058656,-0.471744,0.205085,0.028818,35.077,-0.347462,33.18929,-0.178438,-0.582026,0.110542,0.069037,PPRX661231,POPL,E,-34,67,27,0
41670.64097,40.9,40.2,48.1,36.2,4,40.2,48.1,Righ,7.9,44.15,34,0,141,9.377941,2.394608,8.293751,2.397041,-0.483885,0.082351,0.28891,31.79,0.172462,31.42041,0.227189,-0.767218,0.02921,0.112893,PPRX661231,TBAY,E,-33,67,26,0
41670.64097,40.9,40.2,48.1,36.2,4,40.2,48.1,Righ,7.9,44.15,35,1,141,9.377941,2.394608,8.293751,2.397041,-0.483885,0.082351,0.28891,31.79,0.172462,31.42041,0.227189,-0.767218,0.02921,0.112893,PPRX661231,TBAY,E,-32,67,26,0
41672.52153,46.8,50.2,52.2,35.4,4,50.2,52.2,Righ,2,51.2,36,2,141,9.377941,2.394608,8.293751,2.397041,-0.483885,0.082351,0.28891,31.79,0.172462,31.42041,0.227189,-0.767218,0.02921,0.112893,PPRX661231,SUDB,E,-31,67,24,0
41672.52153,46.8,50.2,52.2,35.4,4,50.2,52.2,Righ,2,51.2,37,3,141,9.377941,2.394608,8.293751,2.397041,-0.483885,0.082351,0.28891,31.79,0.172462,31.42041,0.227189,-0.767218,0.02921,0.112893,PPRX661231,SUDB,E,-30,67,24,0
41672.97222,49,46,56.4,35.4,4,46,56.4,Righ,10.4,51.2,38,4,141,14.418382,2.740441,14.386469,2.778308,-0.355073,0.194951,0.253895,19.119,1.280385,21.036159,1.174135,-0.729742,0.20457,-0.051913,PPRX661231,BOLT,S,-29,67,24,0
41672.97222,49,46,56.4,35.4,4,46,56.4,Righ,10.4,51.2,39,5,141,14.418382,2.740441,14.386469,2.778308,-0.355073,0.194951,0.253895,19.119,1.280385,21.036159,1.174135,-0.729742,0.20457,-0.051913,PPRX661231,BOLT,S,-28,67,24,0
41673.42014,43,47.3,53.2,35,4,47.3,53.2,Righ,5.9,50.25,40,6,141,14.418382,2.740441,14.386469,2.778308,-0.355073,0.194951,0.253895,19.119,1.280385,21.036159,1.174135,-0.729742,0.20457,-0.051913,PPRX661231,LOVE,E,-27,67,23,0
41673.42014,43,47.3,53.2,35,4,47.3,53.2,Righ,5.9,50.25,41,7,141,14.418382,2.740441,14.386469,2.778308,-0.355073,0.194951,0.253895,19.119,1.280385,21.036159,1.174135,-0.729742,0.20457,-0.051913,PPRX661231,LOVE,E,-26,67,23,0
41674.04583,31.4,43.2,59.6,33.5,4,43.2,59.6,Righ,16.4,51.4,42,8,141,30.670588,1.666667,31.645758,1.51794,-0.520735,0.119628,0.067738,14.187,1.819462,14.106305,1.787414,-0.553398,0.018836,0.165,PPRX661231,STED,S,-25,67,22,0
41674.04583,31.4,43.2,59.6,33.5,4,43.2,59.6,Righ,16.4,51.4,43,9,141,30.670588,1.666667,31.645758,1.51794,-0.520735,0.119628,0.067738,14.187,1.819462,14.106305,1.787414,-0.553398,0.018836,0.165,PPRX661231,STED,S,-24,67,22,0
41677.51458,39.2,20.6,40.9,10.7,4,20.6,40.9,Righ,20.3,30.75,44,10,141,30.670588,1.666667,31.645758,1.51794,-0.520735,0.119628,0.067738,14.187,1.819462,14.106305,1.787414,-0.553398,0.018836,0.165,PPRX661231,STED,N,-23,67,19,0
41677.51458,39.2,20.6,40.9,10.7,4,20.6,40.9,Righ,20.3,30.75,45,11,141,30.670588,1.666667,31.645758,1.51794,-0.520735,0.119628,0.067738,14.187,1.819462,14.106305,1.787414,-0.553398,0.018836,0.165,PPRX661231,STED,N,-22,67,19,0
41677.99097,48.2,17.3,30.1,10.1,4,17.3,30.1,Righ,12.8,23.7,46,12,141,59.102941,-1.369608,58.961343,-1.285279,-0.723634,0.162694,0.136892,29.224,0.796308,32.732054,0.564239,-0.8193,0.038858,0.131054,PPRX661231,LOVE,W,-21,67,19,0
41677.99097,48.2,17.3,30.1,10.1,4,17.3,30.1,Righ,12.8,23.7,47,13,141,59.102941,-1.369608,58.961343,-1.285279,-0.723634,0.162694,0.136892,29.224,0.796308,32.732054,0.564239,-0.8193,0.038858,0.131054,PPRX661231,LOVE,W,-20,67,19,0
41678.44028,45.6,31.3,31.9,10.7,4,31.3,31.9,Righ,0.6,31.6,48,14,141,59.102941,-1.369608,58.961343,-1.285279,-0.723634,0.162694,0.136892,29.224,0.796308,32.732054,0.564239,-0.8193,0.038858,0.131054,PPRX661231,BOLT,N,-19,67,18,0
41678.44028,45.6,31.3,31.9,10.7,4,31.3,31.9,Righ,0.6,31.6,49,15,141,59.102941,-1.369608,58.961343,-1.285279,-0.723634,0.162694,0.136892,29.224,0.796308,32.732054,0.564239,-0.8193,0.038858,0.131054,PPRX661231,BOLT,N,-18,67,18,0
41678.72014,39.6,20.3,31.8,9.6,4,20.3,31.8,Righ,11.5,26.05,50,16,141,61.407353,-2.128922,62.65351,-2.283657,-0.360169,0.179115,0.352173,44.313,-0.263462,41.860679,-0.166007,-0.80711,0.178866,-0.019579,PPRX661231,SUDB,W,-17,67,18,0
41678.72014,39.6,20.3,31.8,9.6,4,20.3,31.8,Righ,11.5,26.05,51,17,141,61.407353,-2.128922,62.65351,-2.283657,-0.360169,0.179115,0.352173,44.313,-0.263462,41.860679,-0.166007,-0.80711,0.178866,-0.019579,PPRX661231,SUDB,W,-16,67,18,0
41681.05625,41.6,18,29.1,10.2,4,18,29.1,Righ,11.1,23.55,52,18,141,61.407353,-2.128922,62.65351,-2.283657,-0.360169,0.179115,0.352173,44.313,-0.263462,41.860679,-0.166007,-0.80711,0.178866,-0.019579,PPRX661231,TBAY,W,-15,67,15,1
41681.05625,41.6,18,29.1,10.2,4,18,29.1,Righ,11.1,23.55,53,19,141,61.407353,-2.128922,62.65351,-2.283657,-0.360169,0.179115,0.352173,44.313,-0.263462,41.860679,-0.166007,-0.80711,0.178866,-0.019579,PPRX661231,TBAY,W,-14,67,15,1
41681.82847,38.5,22.5,26,9.9,4,22.5,26,Righ,3.5,24.25,54,20,141,45.051471,-0.592647,42.617564,-0.244298,-0.537563,0.090691,0.067801,54.113,-0.801923,52.139026,-0.583667,-0.565549,0.027277,0.070339,PPRX661231,POPL,W,-13,67,15,1
41681.82847,38.5,22.5,26,9.9,4,22.5,26,Righ,3.5,24.25,55,21,141,45.051471,-0.592647,42.617564,-0.244298,-0.537563,0.090691,0.067801,54.113,-0.801923,52.139026,-0.583667,-0.565549,0.027277,0.070339,PPRX661231,POPL,W,-12,67,15,1
41684.98681,48.1,57.9,61.6,35.2,4,57.9,61.6,Righ,3.7,59.75,56,22,141,45.051471,-0.592647,42.617564,-0.244298,-0.537563,0.090691,0.067801,54.113,-0.801923,52.139026,-0.583667,-0.565549,0.027277,0.070339,PPRX661231,POPL,E,-11,67,12,1
41684.98681,48.1,57.9,61.6,35.2,4,57.9,61.6,Righ,3.7,59.75,57,23,141,45.051471,-0.592647,42.617564,-0.244298,-0.537563,0.090691,0.067801,54.113,-0.801923,52.139026,-0.583667,-0.565549,0.027277,0.070339,PPRX661231,POPL,E,-10,67,12,1
41691.18403,36.9,49.8,67.4,35.9,4,49.8,67.4,Righ,17.6,58.6,58,24,141,18.022794,2.867402,20.716334,2.549059,-0.567665,0.026416,0.223038,42.506,0.350615,41.412453,0.45806,-0.841087,0.020039,0.155495,PPRX661231,TBAY,E,-9,67,5,1
41691.18403,36.9,49.8,67.4,35.9,4,49.8,67.4,Righ,17.6,58.6,59,25,141,18.022794,2.867402,20.716334,2.549059,-0.567665,0.026416,0.223038,42.506,0.350615,41.412453,0.45806,-0.841087,0.020039,0.155495,PPRX661231,TBAY,E,-8,67,5,1
41692.78264,33.9,53.2,74.2,34.6,4,53.2,74.2,Righ,21,63.7,60,26,141,18.022794,2.867402,20.716334,2.549059,-0.567665,0.026416,0.223038,42.506,0.350615,41.412453,0.45806,-0.841087,0.020039,0.155495,PPRX661231,SUDB,E,-7,67,4,1
41692.78264,33.9,53.2,74.2,34.6,4,53.2,74.2,Righ,21,63.7,61,27,141,18.022794,2.867402,20.716334,2.549059,-0.567665,0.026416,0.223038,42.506,0.350615,41.412453,0.45806,-0.841087,0.020039,0.155495,PPRX661231,SUDB,E,-6,67,4,1
41693.24306,35.7,58.9,95.2,35.7,4,58.9,95.2,Righ,36.3,77.05,62,28,141,13.322794,4.967402,11.651631,5.092559,-0.344644,0.279693,0.187134,24.946,2.182,27.859242,2.047615,-0.907894,0.185315,0.009095,PPRX661231,BOLT,S,-5,67,3,1
41693.24306,35.7,58.9,95.2,35.7,4,58.9,95.2,Righ,36.3,77.05,63,29,141,13.322794,4.967402,11.651631,5.092559,-0.344644,0.279693,0.187134,24.946,2.182,27.859242,2.047615,-0.907894,0.185315,0.009095,PPRX661231,BOLT,S,-4,67,3,1
41694.55972,38.1,64.6,92,36.9,4,64.6,92,Righ,27.4,78.3,64,30,141,13.322794,4.967402,11.651631,5.092559,-0.344644,0.279693,0.187134,24.946,2.182,27.859242,2.047615,-0.907894,0.185315,0.009095,PPRX661231,LOVE,E,-3,67,2,1
41694.55972,38.1,64.6,92,36.9,4,64.6,92,Righ,27.4,78.3,65,31,141,13.322794,4.967402,11.651631,5.092559,-0.344644,0.279693,0.187134,24.946,2.182,27.859242,2.047615,-0.907894,0.185315,0.009095,PPRX661231,LOVE,E,-2,67,2,1
41696.17431,28.5,59.2,119.2,35.4,4,59.2,119.2,Righ,60,89.2,66,32,141,21.790476,6.445357,23.424956,6.307727,0.049124,0.301051,0.139378,8.769565,4.18913,11.328171,4.080323,-0.558299,-0.056787,0.137738,PPRX661231,STED,S,-1,67,0,1
41696.17431,28.5,59.2,119.2,35.4,4,59.2,119.2,Righ,60,89.2,67,33,141,21.790476,6.445357,23.424956,6.307727,0.049124,0.301051,0.139378,8.769565,4.18913,11.328171,4.080323,-0.558299,-0.056787,0.137738,PPRX661231,STED,S,0,67,0,1
41641.48125,30.8,40.8,43.6,34.5,1,40.8,43.6,Righ,2.8,42.2,0,0,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,POPL,E,-83,83,57,0
41641.48125,30.8,40.8,43.6,34.5,1,40.8,43.6,Righ,2.8,42.2,1,1,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,POPL,E,-82,83,57,0
41643.19792,36.1,48.5,36.8,36.6,1,36.8,48.5,Left,11.7,42.65,2,0,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,TBAY,E,-81,83,55,0
41643.19792,36.1,48.5,36.8,36.6,1,36.8,48.5,Left,11.7,42.65,3,1,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,TBAY,E,-80,83,55,0
41644.74306,39.4,42,40.8,35.3,1,40.8,42,Left,1.2,41.4,4,2,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,SUDB,E,-79,83,54,0
41644.74306,39.4,42,40.8,35.3,1,40.8,42,Left,1.2,41.4,5,3,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,SUDB,E,-78,83,54,0
41645.17569,34.5,43.1,42.6,35.9,1,42.6,43.1,Left,0.5,42.85,6,4,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,BOLT,S,-77,83,53,0
41645.17569,34.5,43.1,42.6,35.9,1,42.6,43.1,Left,0.5,42.85,7,5,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,BOLT,S,-76,83,53,0
41645.88472,46.1,42.9,41.6,35,1,41.6,42.9,Left,1.3,42.25,8,6,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,LOVE,E,-75,83,53,0
41645.88472,46.1,42.9,41.6,35,1,41.6,42.9,Left,1.3,42.25,9,7,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,LOVE,E,-74,83,53,0
41646.50278,23.1,40.1,37.4,34.8,1,37.4,40.1,Left,2.7,38.75,10,8,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,STED,S,-73,83,52,0
41646.50278,23.1,40.1,37.4,34.8,1,37.4,40.1,Left,2.7,38.75,11,9,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,STED,S,-72,83,52,0
41649.79236,37.9,15.8,15.4,9.9,1,15.4,15.8,Left,0.4,15.6,12,10,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,STED,N,-71,83,49,0
41649.79236,37.9,15.8,15.4,9.9,1,15.4,15.8,Left,0.4,15.6,13,11,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,STED,N,-70,83,49,0
41650.36111,57.8,15.7,14.9,10.2,1,14.9,15.7,Left,0.8,15.3,14,12,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,LOVE,W,-69,83,48,0
41650.36111,57.8,15.7,14.9,10.2,1,14.9,15.7,Left,0.8,15.3,15,13,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,LOVE,W,-68,83,48,0
41650.54375,48.8,16.4,20.1,10.1,1,16.4,20.1,Righ,3.7,18.25,16,0,142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PPRX661526,BOLT,N,-67,83,48,0
41650.54375,48.8,16.4,20.1,10.1,1,16.4,20.1,Righ,3.7,18.25,17,1,142,46.890441,-2.210049,46.151959,-2.162987,-0.49142,0.182608,0.159637,?,?,?,?,?,?,?,PPRX661526,BOLT,N,-66,83,48,0
41650.83125,39.2,13.2,11.6,9.9,1,11.6,13.2,Left,1.6,12.4,18,0,142,46.890441,-2.210049,46.151959,-2.162987,-0.49142,0.182608,0.159637,?,?,?,?,?,?,?,PPRX661526,SUDB,W,-65,83,48,0
41650.83125,39.2,13.2,11.6,9.9,1,11.6,13.2,Left,1.6,12.4,19,1,142,46.890441,-2.210049,46.151959,-2.162987,-0.49142,0.182608,0.159637,?,?,?,?,?,?,?,PPRX661526,SUDB,W,-64,83,48,0
41652.6125,41.7,16.5,17.6,9.8,1,16.5,17.6,Righ,1.1,17.05,20,0,142,46.890441,-2.210049,46.151959,-2.162987,-0.49142,0.182608,0.159637,?,?,?,?,?,?,?,PPRX661526,TBAY,W,-63,83,46,0
41652.6125,41.7,16.5,17.6,9.8,1,16.5,17.6,Righ,1.1,17.05,21,1,142,46.890441,-2.210049,46.151959,-2.162987,-0.49142,0.182608,0.159637,?,?,?,?,?,?,?,PPRX661526,TBAY,W,-62,83,46,0
41653.11667,26.1,16.1,13.7,10,1,13.7,16.1,Left,2.4,14.9,22,0,142,26.075,-0.214216,25.538079,-0.080092,-0.535001,0.124133,0.06624,?,?,?,?,?,?,?,PPRX661526,POPL,W,-61,83,45,0
41653.11667,26.1,16.1,13.7,10,1,13.7,16.1,Left,2.4,14.9,23,1,142,26.075,-0.214216,25.538079,-0.080092,-0.535001,0.124133,0.06624,?,?,?,?,?,?,?,PPRX661526,POPL,W,-60,83,45,0
41657.72847,42.3,43.3,45.2,35.6,1,43.3,45.2,Righ,1.9,44.25,24,0,142,26.075,-0.214216,25.538079,-0.080092,-0.535001,0.124133,0.06624,?,?,?,?,?,?,?,PPRX661526,POPL,E,-59,83,41,0
41657.72847,42.3,43.3,45.2,35.6,1,43.3,45.2,Righ,1.9,44.25,25,1,142,26.075,-0.214216,25.538079,-0.080092,-0.535001,0.124133,0.06624,31.198,-0.093385,31.074588,-0.103213,-0.813947,-0.017178,0.175986,PPRX661526,POPL,E,-58,83,41,0
41658.42917,36,42.7,37.2,35.9,1,37.2,42.7,Left,5.5,39.95,26,0,142,6.9125,2.105147,6.471923,2.061015,-0.478128,0.082055,0.280514,31.198,-0.093385,31.074588,-0.103213,-0.813947,-0.017178,0.175986,PPRX661526,TBAY,E,-57,83,40,0
41658.42917,36,42.7,37.2,35.9,1,37.2,42.7,Left,5.5,39.95,27,1,142,6.9125,2.105147,6.471923,2.061015,-0.478128,0.082055,0.280514,31.198,-0.093385,31.074588,-0.103213,-0.813947,-0.017178,0.175986,PPRX661526,TBAY,E,-56,83,40,0
41660.61042,38.4,37.7,41.3,36,1,37.7,41.3,Righ,3.6,39.5,28,0,142,6.9125,2.105147,6.471923,2.061015,-0.478128,0.082055,0.280514,31.198,-0.093385,31.074588,-0.103213,-0.813947,-0.017178,0.175986,PPRX661526,SUDB,E,-55,83,38,0
41660.61042,38.4,37.7,41.3,36,1,37.7,41.3,Righ,3.6,39.5,29,1,142,6.9125,2.105147,6.471923,2.061015,-0.478128,0.082055,0.280514,31.198,-0.093385,31.074588,-0.103213,-0.813947,-0.017178,0.175986,PPRX661526,SUDB,E,-54,83,38,0
41661.04583,42.6,48,41.9,35.2,1,41.9,48,Left,6.1,44.95,30,0,142,11.766912,2.276225,13.021183,2.17772,-0.40895,0.102546,0.203385,18.262,0.916769,21.213978,0.728369,-0.72873,0.149867,0.004602,PPRX661526,BOLT,S,-53,83,37,0
